Key,FilePath,AuthorName,AugmentationSource,RegionType,ClassIdxGroundTruth,UserString
C97D4AA9-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal328.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAA-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal342.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAB-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal345.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAC-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal352.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAD-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal353.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal356.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AAF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal357.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AB0-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal374.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AB1-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal380.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AB2-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal388.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AB3-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal390.jpg,G,NOT_AUGMENTED,WholeImage,1,
C97D4AB4-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\AluminiumFoil\metal406.jpg,G,NOT_AUGMENTED,WholeImage,1,
D72C9ABD-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal3.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ABE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal6.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ABF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal7.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC0-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal8.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC1-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal9.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC2-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal10.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC3-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal14.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC4-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal18.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC5-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal21.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC6-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal26.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC7-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal28.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC8-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal30.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AC9-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal32.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACA-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal34.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACB-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal37.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACC-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal41.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACD-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal49.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal51.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ACF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal58.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD0-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal67.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD1-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal69.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD2-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal70.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD3-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal73.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD4-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal75.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD5-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal78.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD6-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal79.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD7-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal80.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD8-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal86.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AD9-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal87.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADA-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal89.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADB-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal90.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADC-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal99.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADD-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal100.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal101.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9ADF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal102.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE0-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal103.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE1-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal109.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE2-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal123.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE3-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal124.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE4-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal125.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE5-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal128.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE6-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal129.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE7-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal132.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE8-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal133.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AE9-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal134.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AEA-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal136.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AEB-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal137.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AEC-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal145.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AED-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal146.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AEE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal147.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AEF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal148.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF0-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal149.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF1-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal150.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF2-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal151.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF3-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal152.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF4-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal153.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF5-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal154.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF6-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal155.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF7-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal156.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF8-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal157.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AF9-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal158.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFA-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal159.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFB-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal160.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFC-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal162.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFD-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal163.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFE-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal168.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9AFF-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal178.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B00-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal179.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B01-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal182.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B02-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal183.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B03-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal184.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B04-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal185.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B05-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal203 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B06-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal203.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B07-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal204 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B08-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal204.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B09-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal205 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0A-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal205.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0B-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal206 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0C-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal206.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0D-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal207 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0E-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal207.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B0F-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal208 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B10-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal208.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B11-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal209 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B12-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal209.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B13-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal210 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B14-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal210.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B15-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal211 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B16-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal211.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B17-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal212 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B18-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal212.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B19-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal213 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1A-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal213.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1B-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal214.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1C-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal215.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1D-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal216.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1E-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal223.jpg,G,NOT_AUGMENTED,WholeImage,2,
D72C9B1F-3A42-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\metal\DrinkCan\metal230.jpg,G,NOT_AUGMENTED,WholeImage,2,
