Key,FilePath,AuthorName,AugmentationSource,RegionType,ClassIdxGroundTruth,UserString
98ADCA4E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass62.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA4F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass64.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA50-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass66.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA51-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass67.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA52-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass68.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA53-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass69.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA54-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass70.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA55-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass72.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA56-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass73.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA57-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass74.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA58-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass76.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA59-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass77.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5A-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass78.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5B-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass79.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5C-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass80.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5D-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass81.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass82.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA5F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass83.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA60-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass84.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA61-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass85.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA62-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass88.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA63-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass90.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA64-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass92.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA65-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass93.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA66-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass94.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA67-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass95.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA68-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass96.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA69-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass97.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6A-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass98.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6B-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass99.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6C-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass100.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6D-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass102.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass103.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA6F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass104.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA70-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass105.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA71-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass106.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA72-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass107.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA73-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass108.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA74-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass111.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA75-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass113.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA76-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass114.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA77-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass115.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA78-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass116.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA79-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass118.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7A-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass119.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7B-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass120.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7C-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass121.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7D-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass122.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass124.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA7F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass125.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA80-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass126.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA81-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass127.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA82-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass128.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA83-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass129.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA84-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass130.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA85-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass132.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA86-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass133.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA87-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass136.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA88-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass137.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA89-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass139.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8A-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass140.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8B-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass142 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8C-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass142.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8D-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass143.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass145.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA8F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass146.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA90-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass147.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA91-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass148 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA92-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass148.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA93-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass149 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA94-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass149.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA95-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass151.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA96-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass152.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA97-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass154.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA98-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass155.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA99-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass157.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9A-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass158.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9B-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass159.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9C-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass161.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9D-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass162.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9E-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass164.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCA9F-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass166.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA0-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass167 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA1-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass167.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA2-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass168 - Copy.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA3-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass172.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA4-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass176.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA5-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass177.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA6-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass179.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA7-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass181.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA8-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass182.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAA9-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass184.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAA-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass189.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAB-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass197.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAC-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass200.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAD-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass202.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAE-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass203.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAAF-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass204.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAB0-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass205.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAB1-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass206.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAB2-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass207.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAB3-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass208.jpg,G,NOT_AUGMENTED,WholeImage,0,
98ADCAB4-3A41-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\glass\Bottle\glass209.jpg,G,NOT_AUGMENTED,WholeImage,0,
