Key,FilePath,AuthorName,AugmentationSource,RegionType,ClassIdxGroundTruth,UserString
52A93DB9-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper8.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBA-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper9.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBB-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper10.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBC-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper11.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBD-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper12.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBE-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper13.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DBF-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper14.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC0-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper15.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC1-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper16.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC2-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper17.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC3-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper18.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC4-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper19.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC5-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper20.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC6-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper21.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC7-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper22.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC8-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper23.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DC9-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper24.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCA-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper25.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCB-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper26.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCC-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper27.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCD-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper28.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCE-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper29.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DCF-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper30.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD0-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper31.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD1-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper32.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD2-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper33.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD3-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper34.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD4-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper35.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD5-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper36.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD6-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper37.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD7-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper38.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD8-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper39.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DD9-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper40.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDA-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper41.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDB-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper42.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDC-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper43.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDD-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper44.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDE-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper45.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DDF-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper46.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE0-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper47.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE1-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper48.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE2-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper49.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE3-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper50.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE4-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper51.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE5-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper52.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE6-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper53.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE7-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper54.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE8-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper55.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DE9-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper56.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DEA-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper57.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DEB-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper58.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DEC-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper59.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DED-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper60.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DEE-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper61.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DEF-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper62.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF0-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper63.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF1-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper64.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF2-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper65.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF3-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper66.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF4-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper67.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF5-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper68.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF6-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper69.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF7-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper70.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF8-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper71.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DF9-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper72.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFA-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper73.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFB-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper74.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFC-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper75.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFD-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper76.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFE-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper77.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93DFF-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper78.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E00-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper79.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E01-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper80.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E02-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper81.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E03-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper82.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E04-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper83.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E05-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper84.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E06-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper85.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E07-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper86.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E08-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper87.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E09-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper88.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0A-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper89.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0B-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper90.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0C-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper91.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0D-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper92.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0E-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper93.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E0F-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper94.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E10-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper95.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E11-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper96.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E12-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper97.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E13-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper98.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E14-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper99.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E15-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper100.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E16-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper101.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E17-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper102.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E18-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper103.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E19-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper104.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1A-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper105.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1B-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper106.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1C-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper107.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1D-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper108.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1E-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper109.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E1F-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper110.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E20-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper111.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E21-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper112.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E22-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper113.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E23-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper114.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E24-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper115.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E25-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper116.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E26-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper117.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E27-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper118.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E28-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper119.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E29-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper120.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2A-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper121.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2B-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper122.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2C-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper123.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2D-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper124.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2E-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper125.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E2F-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper126.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E30-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper127.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E31-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper128.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E32-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper129.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E33-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper130.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E34-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper131.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E35-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper132.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E36-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper133.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E37-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper134.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E38-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper135.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E39-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper136.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3A-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper137.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3B-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper138.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3C-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper139.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3D-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper140.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3E-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper141.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E3F-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper142.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E40-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper143.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E41-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper144.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E42-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper145.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E43-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper146.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E44-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper147.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E45-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper148.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E46-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper149.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E47-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper150.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E48-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper151.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E49-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper152.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4A-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper153.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4B-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper154.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4C-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper155.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4D-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper156.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4E-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper157.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E4F-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper158.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E50-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper159.jpg,G,NOT_AUGMENTED,WholeImage,0,
52A93E51-3A3C-11EA-8FA0-7845C4C5C539,C:\Hackatown2020\recyclable\paper\RAW\paper160.jpg,G,NOT_AUGMENTED,WholeImage,0,
